1 0 0
2 0.004 0
3 0.004 0.004
4 0 0.004001
5 0.004 0.008
6 0.004001 0.008
7 0.004 0.008001
8 0.008 0.004001
9 0.008 0.012001
10 0.008 0.012001
11 0.008001 0.012
12 0.012001 0.012001
13 0.008 0.012001
14 0.012001 0.012001
15 0.012 0.012001
16 0.012001 0.012001
17 0.016001 0.020001
18 0.016001 0.024001
19 0.016001 0.024002
20 0.016001 0.024001
21 0.020002 0.024001
22 0.016001 0.024002
23 0.020001 0.024001
24 0.020002 0.024001
25 0.020001 0.024002
26 0.020001 0.024002
27 0.024001 0.024002
28 0.024001 0.024002
29 0.024001 0.024002
30 0.024001 0.024002
31 0.028002 0.024001
32 0.028002 0.024001
33 0.032002 0.048003
34 0.032002 0.048003
35 0.036003 0.052003
36 0.032002 0.052003
37 0.032002 0.048003
38 0.036002 0.048003
39 0.036003 0.048003
40 0.048003 0.052003
41 0.032002 0.052003
42 0.036003 0.048003
43 0.036002 0.048003
44 0.040003 0.052003
45 0.040002 0.048003
46 0.040003 0.052003
47 0.040002 0.052004
48 0.040002 0.052003
49 0.040003 0.052003
50 0.044003 0.048003
51 0.044003 0.052003
52 0.044003 0.052003
53 0.044003 0.052003
54 0.044003 0.052003
55 0.048003 0.052003
56 0.048003 0.052003
57 0.048003 0.048003
58 0.048003 0.052003
59 0.052003 0.048003
60 0.052003 0.048003
61 0.052003 0.052003
62 0.056004 0.048003
63 0.056003 0.052003
64 0.056004 0.048003
65 0.064004 0.104006
66 0.064004 0.108007
67 0.064004 0.104007
68 0.064004 0.108006
69 0.064004 0.104007
70 0.064004 0.108007
71 0.068004 0.104006
72 0.068005 0.104006
73 0.068004 0.108007
74 0.076005 0.112007
75 0.068004 0.108007
76 0.068004 0.108007
77 0.068004 0.112007
78 0.072005 0.108006
79 0.072005 0.104006
80 0.076005 0.104007
81 0.076004 0.108007
82 0.072005 0.112007
83 0.076004 0.104007
84 0.076005 0.108006
85 0.076005 0.108007
86 0.080005 0.104006
87 0.080005 0.108007
88 0.080005 0.104007
89 0.084005 0.104006
90 0.084005 0.104007
91 0.084005 0.112007
92 0.100006 0.108007
93 0.084005 0.108007
94 0.084005 0.108007
95 0.088006 0.104006
96 0.088006 0.108006
97 0.092006 0.108007
98 0.092006 0.108006
99 0.092006 0.108007
100 0.096006 0.108007
101 0.092006 0.108006
102 0.096006 0.112007
103 0.096006 0.108007
104 0.096006 0.116007
105 0.100007 0.108006
106 0.100007 0.108006
107 0.100007 0.108006
108 0.104007 0.108007
109 0.100006 0.112007
110 0.104006 0.108007
111 0.104007 0.108006
112 0.104007 0.108007
113 0.108006 0.108007
114 0.108007 0.104006
115 0.108006 0.104007
116 0.112007 0.108007
117 0.108006 0.108007
118 0.112007 0.108007
119 0.112007 0.104006
120 0.116008 0.104006
121 0.116007 0.108007
122 0.116007 0.108007
123 0.116007 0.108007
124 0.116007 0.108007
125 0.116007 0.108007
126 0.120008 0.108006
127 0.120008 0.104006
128 0.124008 0.108007
129 0.128008 0.232014
130 0.132009 0.232014
131 0.128008 0.232015
132 0.128008 0.232014
133 0.128008 0.228014
134 0.132009 0.232014
135 0.132008 0.228015
136 0.136008 0.228014
137 0.136009 0.228014
138 0.136009 0.228014
139 0.136008 0.228015
140 0.136008 0.228014
141 0.140009 0.228014
142 0.136009 0.232014
143 0.140009 0.232015
144 0.136008 0.232015
145 0.140008 0.232015
146 0.144009 0.228014
147 0.144009 0.244015
148 0.144009 0.232015
149 0.144009 0.232014
150 0.144009 0.232015
151 0.144009 0.232014
152 0.14801 0.232014
153 0.15601 0.228014
154 0.15201 0.228014
155 0.152009 0.232015
156 0.152009 0.232015
157 0.152009 0.232015
158 0.152009 0.232015
159 0.15601 0.232014
160 0.15201 0.232014
161 0.15601 0.232014
162 0.16001 0.232015
163 0.16001 0.232014
164 0.16001 0.232015
165 0.16001 0.228014
166 0.16401 0.228015
167 0.16401 0.228014
168 0.16401 0.232015
169 0.16401 0.228014
170 0.164011 0.232014
171 0.16401 0.232015
172 0.16401 0.232015
173 0.16801 0.228014
174 0.168011 0.232014
175 0.168011 0.228014
176 0.172011 0.232014
177 0.172011 0.232015
178 0.17201 0.232015
179 0.172011 0.232014
180 0.176011 0.228014
181 0.172011 0.232015
182 0.176011 0.232014
183 0.176011 0.232015
184 0.180011 0.228014
185 0.180011 0.228015
186 0.180011 0.232014
187 0.180012 0.232014
188 0.200013 0.244015
189 0.196012 0.232015
190 0.184011 0.228014
191 0.188012 0.228014
192 0.188012 0.228014
193 0.192012 0.232015
194 0.196012 0.232015
195 0.192012 0.228014
196 0.196012 0.228014
197 0.196013 0.248015
198 0.196012 0.228015
199 0.196012 0.232014
200 0.196013 0.232014
201 0.196012 0.228015
202 0.196012 0.248016
203 0.200012 0.228014
204 0.200013 0.232014
205 0.200013 0.228014
206 0.200013 0.228014
207 0.204013 0.232014
208 0.204013 0.228014
209 0.208013 0.228015
210 0.204013 0.232014
211 0.208013 0.228014
212 0.212014 0.232014
213 0.204013 0.232014
214 0.212014 0.232014
215 0.212013 0.228015
216 0.212013 0.232014
217 0.212014 0.232014
218 0.212013 0.228015
219 0.216013 0.232015
220 0.216013 0.248016
221 0.216013 0.232015
222 0.216013 0.228014
223 0.220014 0.232015
224 0.220013 0.232015
225 0.220014 0.232014
226 0.224014 0.232015
227 0.220013 0.232015
228 0.228014 0.228014
229 0.248016 0.228014
230 0.228014 0.232015
231 0.224014 0.232014
232 0.228015 0.232014
233 0.228014 0.232015
234 0.232014 0.228015
235 0.232014 0.228014
236 0.240015 0.228015
237 0.232014 0.232015
238 0.232014 0.232015
239 0.236015 0.232014
240 0.236015 0.232014
241 0.236015 0.232015
242 0.240015 0.232014
243 0.240015 0.232015
244 0.236014 0.236015
245 0.240015 0.232015
246 0.244015 0.232014
247 0.244016 0.232014
248 0.248016 0.232014
249 0.244015 0.232015
250 0.244015 0.232015
251 0.248015 0.228014
252 0.244015 0.232014
253 0.248016 0.232014
254 0.248016 0.232014
255 0.252016 0.232015
256 0.252015 0.232015
257 0.280017 0.496031
258 0.288018 0.492031
259 0.276017 0.496031
260 0.276018 0.496031
261 0.272017 0.496031
262 0.272017 0.496031
263 0.272017 0.496031
264 0.276017 0.492031
265 0.276017 0.496031
266 0.276017 0.492031
267 0.276017 0.496031
268 0.276017 0.496031
269 0.280018 0.492031
270 0.280017 0.492031
271 0.284018 0.49203
272 0.280018 0.496031
273 0.280017 0.496031
274 0.284018 0.492031
275 0.284018 0.528033
276 0.284018 0.500031
277 0.284018 0.496031
278 0.284017 0.49203
279 0.296019 0.492031
280 0.288018 0.500031
281 0.288018 0.496031
282 0.292018 0.496031
283 0.292018 0.512032
284 0.296019 0.492031
285 0.292018 0.500031
286 0.292018 0.500032
287 0.296018 0.496031
288 0.300019 0.496031
289 0.304019 0.496031
290 0.300019 0.500031
291 0.304019 0.500031
292 0.300019 0.496031
293 0.300019 0.500031
294 0.304019 0.500031
295 0.304019 0.500031
296 0.304019 0.496031
297 0.304019 0.496031
298 0.30802 0.496031
299 0.316019 0.508032
300 0.308019 0.496031
301 0.30802 0.500031
302 0.308019 0.500031
303 0.31202 0.492031
304 0.316019 0.492031
305 0.332021 0.496031
306 0.312019 0.500032
307 0.316019 0.496031
308 0.31602 0.496031
309 0.31602 0.496031
310 0.32002 0.496031
311 0.32002 0.496031
312 0.32402 0.496031
313 0.32402 0.496031
314 0.324021 0.49203
315 0.32002 0.516032
316 0.32402 0.496031
317 0.32402 0.500032
318 0.32402 0.496031
319 0.32802 0.500032
320 0.32802 0.512032
321 0.336021 0.496031
322 0.336021 0.496031
323 0.332021 0.500031
324 0.332021 0.500031
325 0.336021 0.496031
326 0.336021 0.496031
327 0.340021 0.496031
328 0.340022 0.496031
329 0.340021 0.496031
330 0.336021 0.504031
331 0.348022 0.496031
332 0.340021 0.496031
333 0.344022 0.492031
334 0.340021 0.500031
335 0.344022 0.496031
336 0.344021 0.500032
337 0.348021 0.496031
338 0.348022 0.496031
339 0.348022 0.496031
340 0.356022 0.492031
341 0.348022 0.496031
342 0.348022 0.49603
343 0.352023 0.496031
344 0.352022 0.496031
345 0.352022 0.49603
346 0.356023 0.496031
347 0.356022 0.492031
348 0.356022 0.496031
349 0.356022 0.496031
350 0.356022 0.500032
351 0.360022 0.496031
352 0.360023 0.496031
353 0.364022 0.496031
354 0.364023 0.500031
355 0.364023 0.496031
356 0.368023 0.496031
357 0.364023 0.496031
358 0.368023 0.496031
359 0.372023 0.496031
360 0.368023 0.496031
361 0.372023 0.496031
362 0.368023 0.496031
363 0.372024 0.500031
364 0.372024 0.496031
365 0.376023 0.496031
366 0.376024 0.496031
367 0.376023 0.496031
368 0.376024 0.496031
369 0.380023 0.496031
370 0.380024 0.496031
371 0.380024 0.500031
372 0.384024 0.496031
373 0.380024 0.500031
374 0.384024 0.492031
375 0.384024 0.496031
376 0.388024 0.496031
377 0.388025 0.496031
378 0.388024 0.496031
379 0.388024 0.496031
380 0.388024 0.496031
381 0.392025 0.496031
382 0.388024 0.496031
383 0.408026 0.496031
384 0.396024 0.496031
385 0.412026 0.500031
386 0.416026 0.496031
387 0.416026 0.496031
388 0.416026 0.496031
389 0.412026 0.508032
390 0.412026 0.500031
391 0.428027 0.500031
392 0.416026 0.500031
393 0.416026 0.500032
394 0.416026 0.500031
395 0.420026 0.500031
396 0.420027 0.500031
397 0.420026 0.496031
398 0.424027 0.496031
399 0.428026 0.496031
400 0.420026 0.500031
401 0.420026 0.496031
402 0.424026 0.496031
403 0.424027 0.496031
404 0.424026 0.500031
405 0.424027 0.496031
406 0.428027 0.500031
407 0.428027 0.500031
408 0.428027 0.496031
409 0.432027 0.508031
410 0.432027 0.496031
411 0.436028 0.496031
412 0.436027 0.500031
413 0.432027 0.500031
414 0.436028 0.500031
415 0.436027 0.500031
416 0.436028 0.500031
417 0.444028 0.500031
418 0.444028 0.500031
419 0.444027 0.500031
420 0.444029 0.500031
421 0.448028 0.500031
422 0.444028 0.500031
423 0.444028 0.500031
424 0.452028 0.500032
425 0.452028 0.500031
426 0.448028 0.500031
427 0.448028 0.500031
428 0.452028 0.496031
429 0.452028 0.500031
430 0.452028 0.500031
431 0.452028 0.524033
432 0.456028 0.500031
433 0.456029 0.496031
434 0.468029 0.500031
435 0.460029 0.496031
436 0.460029 0.504031
437 0.460029 0.496031
438 0.464029 0.500031
439 0.46803 0.500031
440 0.464029 0.500031
441 0.464029 0.496031
442 0.464029 0.500032
443 0.468029 0.504031
444 0.464029 0.500031
445 0.468029 0.500031
446 0.46803 0.500031
447 0.472029 0.500032
448 0.468029 0.508032
449 0.48003 0.500031
450 0.47603 0.500031
451 0.48003 0.500031
452 0.48003 0.500032
453 0.48003 0.504031
454 0.48403 0.500032
455 0.48003 0.500031
456 0.48403 0.500031
457 0.484031 0.500031
458 0.48403 0.504032
459 0.48403 0.504031
460 0.488031 0.496031
461 0.48803 0.500032
462 0.48803 0.500031
463 0.492031 0.500031
464 0.488031 0.508032
465 0.49203 0.500031
466 0.492031 0.500031
467 0.492031 0.500031
468 0.496031 0.500032
469 0.496031 0.500031
470 0.496031 0.504031
471 0.496031 0.504032
472 0.496031 0.504031
473 0.500032 0.500031
474 0.500031 0.500031
475 0.508032 0.500031
476 0.500032 0.504031
477 0.500032 0.512032
478 0.508032 0.500031
479 0.508032 0.500031
480 0.504032 0.504031
481 0.508032 0.504031
482 0.512032 0.500032
483 0.512032 0.504031
484 0.512032 0.500031
485 0.512032 0.500032
486 0.516032 0.500031
487 0.528033 0.500031
488 0.516032 0.504032
489 0.516032 0.500032
490 0.516032 0.500031
491 0.520033 0.504031
492 0.524033 0.504032
493 0.524032 0.496031
494 0.524033 0.496031
495 0.528033 0.496031
496 0.528033 0.496031
497 0.532033 0.496031
498 0.532033 0.496031
499 0.532033 0.496031
500 0.532033 0.496031
501 0.536034 0.496031
502 0.540034 0.496031
503 0.536033 0.496031
504 0.548034 0.496031
505 0.532033 0.496031
506 0.540034 0.496031
507 0.540034 0.496031
508 0.544034 0.496031
509 0.552034 0.504032
510 0.548034 0.496031
511 0.544034 0.496031
512 0.544034 0.500031
513 0.600038 1.06407
514 0.616039 1.06807
515 0.592037 1.06407
516 0.592037 1.06007
517 0.592037 1.06407
518 0.596037 1.06007
519 0.588037 1.06007
520 0.592037 1.06007
521 0.600037 1.06007
522 0.588036 1.06007
523 0.588037 1.06407
524 0.592037 1.06007
525 0.588037 1.06407
526 0.592037 1.06007
527 0.592037 1.06407
528 0.596037 1.06007
529 0.592037 1.06007
530 0.596037 1.06007
531 0.596037 1.06007
532 0.600038 1.06007
533 0.596037 1.06407
534 0.596037 1.06007
535 0.600037 1.06407
536 0.600038 1.06407
537 0.596037 1.06407
538 0.600038 1.06407
539 0.600037 1.06407
540 0.604038 1.06007
541 0.604038 1.06007
542 0.604038 1.06007
543 0.608038 1.06007
544 0.608038 1.06007
545 0.620039 1.07207
546 0.612038 1.06007
547 0.612038 1.06407
548 0.612038 1.06407
549 0.612038 1.06007
550 0.612039 1.06407
551 0.616039 1.06007
552 0.616038 1.06007
553 0.616038 1.06407
554 0.616038 1.06007
555 0.616039 1.06007
556 0.620039 1.06007
557 0.616039 1.06007
558 0.620039 1.06007
559 0.620039 1.06407
560 0.624039 1.06407
561 0.624039 1.06007
562 0.624039 1.06007
563 0.628039 1.06407
564 0.62804 1.06007
565 0.624039 1.06407
566 0.628039 1.06007
567 0.63204 1.06407
568 0.63204 1.06407
569 0.628039 1.06407
570 0.632039 1.06007
571 0.628039 1.06407
572 0.64804 1.06407
573 0.63604 1.06407
574 0.63204 1.06407
575 0.64404 1.06407
576 0.64004 1.06007
577 0.64004 1.06407
578 0.640039 1.06407
579 0.64004 1.06407
580 0.64004 1.06407
581 0.64004 1.06807
582 0.64004 1.06407
583 0.64404 1.06407
584 0.64404 1.06007
585 0.64404 1.06407
586 0.648041 1.06007
587 0.648041 1.06807
588 0.648041 1.06407
589 0.648041 1.06407
590 0.684043 1.06007
591 0.656041 1.06007
592 0.656041 1.06007
593 0.660041 1.06007
594 0.656041 1.06407
595 0.660042 1.06407
596 0.664042 1.06007
597 0.660041 1.06407
598 0.664041 1.08407
599 0.660041 1.06407
600 0.664041 1.06007
601 0.664042 1.06407
602 0.660042 1.06407
603 0.664042 1.06407
604 0.664042 1.06807
605 0.668041 1.06007
606 0.668041 1.06807
607 0.668042 1.06007
608 0.672042 1.06407
609 0.672042 1.06407
610 0.672043 1.06407
611 0.672042 1.06407
612 0.676042 1.06407
613 0.676043 1.06407
614 0.676042 1.06007
